💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: <@711284441166774302> is not on the watchlist. | Time: 2025-05-27 19:34:02.806546
💬 Message from Chill Taxi#6274 in trainiee-chat:  | Time: 2025-05-27 19:37:21.330460
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: The watchlist is currently empty. | Time: 2025-05-27 19:37:21.330460
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@824616344514330684> to the watchlist.
Reason: 2/3 Warnings, Failure to Complete Course, One more warning will be a result in **Termination.**
Added by: <@711284441166774302> | Time: 2025-05-27 19:38:22.466696
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:38:22.466696
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@949401991174582304> to the watchlist.
Reason: 2/3 Warnings, Failure to Complete Course, One more warning will be a result in **Termination.**
Added by: <@711284441166774302> | Time: 2025-05-27 19:39:37.605119
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@1142118919163887758> to the watchlist.
Reason: 2/3 Warnings, Failure to Complete Course, One more warning will be a result in **Termination.**
Added by: <@711284441166774302> | Time: 2025-05-27 19:39:37.605119
💬 Message from cenn_elly in higher-announcements: @here, you now have a new slash command, /watchlist and /view_watchlist which will allow you to view any employee activity that is hurting the business. | Time: 2025-05-27 19:39:37.605119
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:39:37.605119
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:41:52.424066
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@824616344514330684> to the watchlist.
Reason: 2/3 Warnings, Failure to Complete Course, One more warning will be a result in **Termination.**
Added by: <@711284441166774302> | Time: 2025-05-27 19:41:52.424066
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:41:52.424066
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@1142118919163887758> to the watchlist.
Reason: 2/3 Warnings, Failure to Complete Course, One more warning will be a result in **Termination.**
Added by: <@711284441166774302> | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@949401991174582304> to the watchlist.
Reason: 2/3 Warnings, Failure to Complete Course, One more warning will be a result in **Termination.**
Added by: <@711284441166774302> | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@711284441166774302> to the watchlist.
Reason: No reason provided.
Added by: <@711284441166774302> | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@711284441166774302> to the watchlist.
Reason: No reason provided.
Added by: <@711284441166774302> | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@711284441166774302> to the watchlist.
Reason: hi
Added by: <@711284441166774302> | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:43:26.447401
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Removed <@711284441166774302> from the watchlist.
Reason: test
Removed by: <@711284441166774302> | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Added <@1320946362329858079> to the watchlist.
Reason: No reason provided.
Added by: <@711284441166774302> | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Removed <@1320946362329858079> from the watchlist.
Reason: No reason provided.
Removed by: <@711284441166774302> | Time: 2025-05-27 19:46:02.018890
💬 Message from cenn_elly in staff-announcements: <@&1300167248895414279> Starting next week on monday, you will be required to do a 30 - 45 min shift for the week | Time: 2025-05-27 19:46:02.018890
📝 Message edited in staff-announcements by cenn_elly: Before: <@&1300167248895414279> Starting next week on monday, you will be required to do a 30 - 45 min shift for the week | After: <@&1300167248895414279> Starting next week on monday, you will be required to do a 15 - 30 min shift for the week | Time: 2024-11-09 12:34:56 UTC
💬 Message from cenn_elly in staff-announcements: (1 week only) | Time: 2025-05-27 19:46:02.018890
💬 Message from cenn_elly in staff-announcements: failure to do this will result in a strike | Time: 2025-05-27 19:46:02.018890
💬 Message from cenn_elly in staff-announcements: also any employees that left without resignation will be found. and punished by policy

Employees must submit a 24-hour resignation notice. Failure to do so will result in being blacklisted. | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-27 19:46:02.018890
💬 Message from the_rpman in staff-announcements: hey @everyone this is a friendly reminder to join the roblox group failure to do so makes you in-able to operate our taxis within the state! | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: This is an important message from cennelly... You're currently receving this DM is because you are not in the Chill Taxi group, you have 48 hours to join the chill taxi group and need to start training asap. You're currently in violation of SECTION XII - GENERAL EXPECTATIONS  Group Membership: All employees must join and remain a part of the official Chill Taxi Group on Roblox to be recognized as officially employed and eligible for company benefits. | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: DM sent to <@949401991174582304>. | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: This is an important message from cennelly... You're currently receving this DM is because you are not in the Chill Taxi group, you have 48 hours to join the chill taxi group and need to start training asap. You're currently in violation of SECTION XII - GENERAL EXPECTATIONS  Group Membership: All employees must join and remain a part of the official Chill Taxi Group on Roblox to be recognized as officially employed and eligible for company benefits. | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: DM sent to <@1142118919163887758>. | Time: 2025-05-27 19:46:02.018890
💬 Message from cenn_elly in staff-announcements: Fraction of our policy which will lead to consequences ^^^ | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: https://www.roblox.com/communities/33784681/CT-Chill-Taxi#!/about | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: DM sent to <@949401991174582304>. | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: https://www.roblox.com/communities/33784681/CT-Chill-Taxi#!/about | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: DM sent to <@1142118919163887758>. | Time: 2025-05-27 19:46:02.018890
💬 Message from cenn_elly in staff-announcements: https://www.roblox.com/communities/33784681/CT-Chill-Taxi#!/about | Time: 2025-05-27 19:46:02.018890
💬 Message from cenn_elly in staff-announcements: no embed as owner is fucking wild... | Time: 2025-05-27 19:46:02.018890
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: <@824616344514330684> has been approved for an extension.
Reason: User has stated that they have personal issues going on, 2+ Week extension granted.
By: <@711284441166774302> | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User:  | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: <@711284441166774302> has been declined for an extension.
Reason: kys
By: <@711284441166774302> | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in trainiee-chat:  | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Removed <@711284441166774302> from the extension list.
Reason: Test.
Removed by: <@711284441166774302> | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: Removed <@824616344514330684> from the watchlist.
Reason: Personal Issues, requested extension
Removed by: <@711284441166774302> | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: This is your 2nd to last final message, you have 24 hrs to join the group or your automatically terminated for violation of company policy. If you wish to continue, please join the group and request a extension. dm <@711284441166774302> or <@772587773391536169>  or go to <#1314804623990591498> . | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: DM sent to <@949401991174582304>. | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: This is your 2nd to last final message, you have 24 hrs to join the group or your automatically terminated for violation of company policy. If you wish to continue, please join the group and request a extension. dm <@711284441166774302> or <@772587773391536169> or go to <#1314804623990591498> . | Time: 2025-05-28 14:09:54.578934
💬 Message from Chill Taxi#6274 in Direct Message with Unknown User: DM sent to <@1142118919163887758>. | Time: 2025-05-28 14:09:54.578934
💬 Message from cenn_elly in staff-announcements: <@&1300167248895414279> /shiftlog command or whatever it is, is now temporary disabled. | Time: 2025-05-28 16:03:11.610073
💬 Message from cenn_elly in staff-announcements: also im getting ready to redo the bot entire fucking code | Time: 2025-05-28 16:03:11.610073
